Frame,Time,Elbow Angle,Shoulder Angle,Hip Angle,Knee Angle,Wrist Velocity,Elbow Velocity,Shoulder Velocity,Hip Velocity
175,1741825494.2368755,20.635451459743805,4.688673209181402,166.46683024482067,157.05218589083933,0.35918027835863536,0.13304166708373835,0.24885657139813158,0.2808539343732998
176,1741825494.2967498,3.6990854998209715,19.40400604773029,176.0997948010669,174.99790971144782,2.2214558217808493,0.44418859949888706,0.8041454060820598,1.5092741587954868
177,1741825494.3665493,47.30389708487309,68.21588770727864,175.01714261861343,176.7828721930835,1.6452270786225451,3.263075698337254,0.5485412716140847,0.41112592856797664
178,1741825494.4207246,65.07613493457362,86.95621072612269,174.25445842710909,177.7743660424692,0.538691017962245,0.6890964533582182,0.27389748768048394,0.2044272221965157
179,1741825494.4855824,32.67272147584792,62.93592104967881,175.7105568458898,178.12756927764048,2.0673424456020357,4.407450213840339,0.19380932539088677,0.3713382846281748
180,1741825494.5609164,32.80293693620535,61.190241624575584,176.48545652784082,178.90260039058506,0.7948365758713257,1.0139572064592994,0.17401316973683295,0.3452256419000071
181,1741825494.6252632,32.009258711897935,57.92805764668861,176.97660594561768,179.2981838074808,0.2578487264324893,0.3728000096499781,0.14829831825031747,0.28107857746162773
182,1741825494.6920314,32.28228489263015,56.76716526694885,176.90240068188322,179.55446874472509,0.17456046359817398,0.4706465141140504,0.021980848382275556,0.003365192323472344
183,1741825494.7590137,32.692741844853636,58.81309623906756,176.65703401603307,179.5578259481854,0.4098341388332576,0.36122408855270477,0.11513848668705798,0.1881163542254485
184,1741825494.8250048,33.75162164414744,60.08634719902075,176.4836493771426,179.5195484575088,0.06718698509817941,0.21455456105122395,0.0806895160622008,0.10433504089372175
185,1741825494.891317,28.043224533314227,64.3890370966075,175.0037458932447,179.70359778258612,0.9346556454942012,0.03415968035113515,0.32571405223436495,0.9097298403398719
186,1741825494.9672568,25.00553053376736,51.645782729217906,174.04736459326594,178.91139620403254,0.8212961364397807,1.9012299684218044,0.12620704060215251,0.2877090556066726
187,1741825495.042873,19.146662445320622,46.79072042676827,173.90534836090401,178.93577795099267,0.9815661267285178,0.5715532184998152,0.15625467111778135,0.158733170050846
188,1741825495.1050756,17.424345025089163,43.998155024248874,173.61833006838035,178.38511582432,0.5440504774104558,0.15797545510042896,0.31402306658706663,0.31409247961716086
189,1741825495.1703057,14.227333134868289,40.820578101022136,173.90677296054804,178.12934952307975,0.24017003116889213,0.16628716113065176,0.438235556220746,0.35981372535124
190,1741825495.229914,39.63236453635821,77.27866113973792,173.79456947310058,178.3721682654927,0.8606529157804688,4.206346092816145,0.28310486501950854,0.20779910244395458
191,1741825495.2939026,19.19286661042411,52.622335420897215,174.79019909510754,177.3598235696287,0.17157057949580468,1.768116359133443,0.2523462016126772,0.3245264404378645
192,1741825495.363775,11.001707538771353,51.200026620810746,173.7912681054535,178.44349561274643,0.6214776536838025,0.2867796932773701,0.05150074666866877,0.11800595277258184
193,1741825495.4173098,7.291502984761411,50.05714264886994,173.64035534175585,178.79138994677731,0.38880274531767683,0.2484315937572237,0.027542931163335654,0.0376965981764332
194,1741825495.4827795,13.75919448477771,54.570965343586955,173.79099496633583,178.43573381379218,0.5315960146482284,0.7311212551647267,0.6583650270365927,0.752323375909614
195,1741825495.554611,35.32547801736679,66.30363714977084,174.09609944071505,179.4199644674095,2.626596764341914,1.5951868702316687,0.07783476490896263,0.09587186869785615
196,1741825495.6235125,37.57085635898322,68.00344656258468,174.33213912865685,179.68008532760322,0.3539510222644245,0.2895109923831918,0.03623335846907231,0.07864485153064678
197,1741825495.680386,32.780805389158374,65.0518800312721,175.39670111409572,178.93262980547655,0.39317107447446914,1.0601477441523441,0.1358911543312886,0.6884296008827989
198,1741825495.7686574,33.325070698866476,64.05752675505994,175.86879650496655,179.81527807813063,0.3823461074587301,0.16136135533139614,0.18550687421082118,0.3180514968462766
199,1741825495.8239594,32.52000369007092,62.665753223879086,176.0252565849632,179.59248556769282,0.2370169629434561,0.11053624587039856,0.26180487237590766,0.34113381026187267
200,1741825495.8891888,30.19136263918744,62.21800884692363,175.76176388505533,179.39804859631178,0.18261695753702564,0.10109742924297896,0.11914177657870216,0.1303901208842643
201,1741825495.957183,30.269008532021328,63.30537245519127,175.7400321538647,179.33619152124612,0.1391076586327511,0.11824204324691026,0.04272357095593255,0.04159574092847
202,1741825496.032288,30.348226341243247,64.12103642810017,175.7007803740073,179.3540735503797,0.06395579278124089,0.07468998643485862,0.026624902869265665,0.031695731310731466
203,1741825496.10028,30.358766637738096,63.53384947589545,175.67789446220408,179.63948241698043,0.2669249993212059,0.3948588458341306,0.3276326017065111,0.5828953273987174
204,1741825496.163678,29.97402158045368,67.53804503742144,175.12584402474812,179.7884741065121,0.9920695181514888,0.017649221301560693,0.44392551712241296,0.5954015145507645
205,1741825496.2328618,29.7684717653807,69.2744209820913,175.0582553556411,179.61305002827143,0.4241313464094871,0.02898640102022405,0.208775256983129,0.261431078770904
206,1741825496.2899992,40.32568775126105,74.80780126438631,174.5528362671813,179.89555740025938,1.8967080315583398,0.8882742979210528,0.10599860583573303,0.239376176473795
207,1741825496.3589964,29.232758605190153,68.3171055948022,174.12963586922632,179.89017430427322,1.0504008525541508,0.7432672599817902,0.1842852149108417,0.43624201877293123
208,1741825496.4273715,24.604235847525366,65.32254834567036,174.0068293572011,179.73726702997416,0.3888835357369572,0.2753736840137988,0.15339370705599684,0.19927923080225465
209,1741825496.4923806,34.08543844493115,61.68246659773822,174.84741052311472,179.8900836129927,1.8716597709586154,0.06893873328414506,0.43605061338534495,0.4191740708362173
210,1741825496.5678322,139.34838481208578,43.24882214275379,174.29921088555255,178.66633532034592,11.850720554361363,2.001690379043517,0.11430301647108707,0.02156705782106387
211,1741825496.6331887,148.87953337892662,39.00228353318046,174.0163911042471,178.064973663579,0.7114834953468071,0.4975874665410268,0.06316258024557245,0.01611359253409074
212,1741825496.6945052,150.42452575859724,39.43814014290618,173.76757519302075,178.1627192630013,0.4807786778614573,0.09625672090475293,0.05047551110135072,0.14778508253330463
213,1741825496.7668734,150.28809097470065,41.60197092040513,173.6415996206096,177.90173230941522,0.7087852284735143,0.2647678563440242,0.01588977660248877,0.02762120773258885
214,1741825496.8305886,149.13882761746876,42.592751084786684,173.57912872900107,177.85217776983112,0.06704739827245391,0.137947218670838,0.007429794359277313,0.03577003489340927
215,1741825496.8954513,148.97132669009247,48.674320541978716,173.68194799653082,177.7485402092613,2.4360840608727257,0.8308761841002826,0.009729351045464709,0.007125713086659583
216,1741825496.9645107,138.79677900352777,83.78484407687904,172.7764994346995,177.83009324127232,7.4173929113703325,3.777242488392942,0.3046215309486052,0.27756936287711304
217,1741825497.0206196,61.61497712293488,94.51080636715997,172.31524140369257,178.01765318646116,1.3749006829863248,0.9330202309395208,0.22803940177563917,0.23555167274675295
218,1741825497.0847278,0.09584853152442727,81.44073570957102,174.1029951806102,176.49659574234363,3.1047344158177914,1.3806570709083044,0.31580700549762636,0.3998214117193864
219,1741825497.1619387,0.25897839653372273,29.01709863053014,174.73482228442313,177.75153305107838,0.533110595364304,3.8729847777081496,0.1727325407398508,0.591224213482988
220,1741825497.2233436,1.1226249732335591,25.108722391470998,174.9422052072616,177.76678126960607,0.17954272391252535,0.4351524816347418,0.10147059771601967,0.20795468732861175
221,1741825497.2845464,28.4649137470265,6.351564603863179,175.86270576679937,177.77179922700626,1.914595657682093,3.3983233758012,0.4517114268814558,0.6812516041294266
222,1741825497.3674195,26.41540845431891,11.704439486788646,177.01822298191342,177.50040801463388,0.5685142626589086,1.1731683646402766,0.6168949995817027,0.6431614969741555
223,1741825497.4266136,52.26305299962307,8.821239669814927,177.2595681556608,177.83860122411477,1.145215555334315,3.288916988455573,0.540142271810125,0.5438324704021406
224,1741825497.4961565,26.34166201751537,13.315785185039651,176.71233823738626,178.66542301600472,0.5265499741359488,3.7002986987457036,0.9750326036479272,2.0361001492365935
225,1741825497.5652199,25.67150916771651,8.178676551900551,179.01351386923218,175.63075764799817,1.5893138974597425,0.5846337175479394,0.32436888122384544,0.6639218143248222
226,1741825497.6311872,26.928641614196145,7.911293822271888,179.22569161620996,174.74571560178057,0.27414950963675955,0.23692781322153975,0.13893063177339118,0.38272159406893264
227,1741825497.690865,46.033067540328005,8.79108572599641,4.139474076846079,36.30715924042193,0.9865642504145228,4.1585123378056,0.6604766162646417,0.9288602514989037
228,1741825497.7722468,8.33462800602216,22.516329266534868,0.3085521572499573,151.39578647693156,1.3352221233381627,1.5965711630987207,1.9284110654304696,1.5954252399943265
229,1741825497.8357742,1.592175221053764,26.01452030478533,1.8258349379525307,148.3265591208575,0.5392302229660797,0.7900267312840022,0.9386651748048516,0.8002859566878919
230,1741825497.8906736,13.865621479101065,37.67097474200091,3.2471074372985287,161.78653430370989,1.124916444256167,1.0984971017898046,2.0866565658686596,2.2050204800492477
231,1741825497.9673603,17.39978121904671,47.33541532173677,0.605639998464992,104.76977214259968,0.5237109360100093,0.541665367060497,0.6254588727067224,1.2102524341134162
232,1741825498.0354345,4.41879890713092,40.401091950548356,0.6844918611285837,76.21931920829863,0.20178012673344894,0.41545728334118115,0.856501638634019,0.6618428920182987
233,1741825498.1018581,28.096376920554793,35.537183257893936,149.22808955008787,135.43470701998902,5.982946378103971,4.445897758378399,3.736096326363641,4.288343177284912
234,1741825498.1697907,25.650795580400377,41.53332256499299,178.68884459321515,170.6999109013692,0.9132950277848728,2.0982807509617816,1.4342079808326924,1.787953195413092
235,1741825498.2399087,13.647923780056079,40.63275849347279,98.67899197970677,103.74177125407307,1.0042191003107626,1.034048901232575,0.5943230017335424,0.6671263877510824
236,1741825498.3057487,34.40586531482902,32.69494717230035,1.9258014482716745,4.245826037100315,3.27786509046485,0.7505608772889,0.11430769081902008,0.37628982994553517
237,1741825498.3639338,91.44786429777709,39.84116384522307,4.927551654841745,23.833136360444687,2.5981778819075956,3.8539733946398056,0.20068248363939478,0.08674701112438657
238,1741825498.4332676,105.68743008854052,62.0471797138814,8.303311180669464,62.008577208291044,0.8443290411756981,1.2747913429474775,0.11562549319264129,0.6614827015866827
239,1741825498.5014334,47.18817464661502,3.8700622687177693,30.24348368414536,27.93955659166314,2.211372164120757,3.7938870142855823,0.28207691590939715,0.7603985527186383
240,1741825498.5699005,38.2512339056481,3.046364490564118,176.83181915382613,178.59331306619822,1.3601823872399454,1.5220553521729983,0.26856712072082684,1.1655278506141715
241,1741825498.6255133,36.72627096974739,3.685095291765485,176.07992222743135,179.49961139198507,0.8205374231708151,0.13003298123931967,0.1320833569378739,0.499334909631738
242,1741825498.693586,35.03622629030174,11.916007000950147,175.82857469784176,179.8370012357971,0.1898394289003251,0.8192770394416904,0.07601416308968008,0.35249063487060356
243,1741825498.756291,59.756849948529364,2.6830377282852536,176.25494544628643,176.9752562463241,3.5973484772132127,1.0410614078037954,1.5248861116611157,1.9815577021446538
244,1741825498.8114126,67.07912494191693,0.6642189355314198,175.62474603425045,176.51933457911622,0.35010263004792597,0.48265698128192036,0.2718408527740538,0.9575495210641717
245,1741825498.8724272,68.15722183107565,35.974736600827335,174.87712349360228,177.2568698098107,8.640030680270765,4.012403629581807,0.30483278689418886,0.08679376159136502
246,1741825498.9661894,150.54019044029434,36.673762691742,174.87136863213848,177.41631068252175,5.547509345407466,0.8117424252791867,0.03953965023779926,0.020675656983323996
247,1741825499.0288692,153.3409203144069,35.93561103760447,174.7902370087976,177.84299054220682,0.36195904724145594,0.2576612527633948,0.08099739718060218,0.12926737861213503
248,1741825499.0943513,154.53117323034044,33.6919942069547,174.41303180392413,178.05145913661832,0.44817881106647506,0.3878183674640023,0.08143177000124484,0.07690608210119046
249,1741825499.1663058,152.88352455521084,32.04172417534873,174.2442196923378,178.30228388591362,0.5933353744662312,0.21514820109859406,0.04023875648702296,0.01802524683841907
250,1741825499.2425914,153.0411039133741,32.148832250474214,174.08642537680953,178.46173830921077,0.04192389966531086,0.01837000706159983,0.01524932606644025,0.022701425771899014
251,1741825499.3087537,154.20165358954392,30.648370144323387,173.95051810972402,178.6634627699937,0.7727418329689759,0.22660485882629672,0.0420768808978366,0.026812230672085942
252,1741825499.3735726,155.270186295638,30.658790218525848,173.88792305966282,178.66402967417056,0.8066885877526995,0.18954103095298616,0.03718852746221649,0.1977854137449255
253,1741825499.4330683,155.0607877483578,31.81765568092708,173.79267788921698,179.14881044843887,0.27807470991829714,0.1553339486005765,0.008593790411418415,0.07733200893242602
254,1741825499.4932241,155.1424258987968,33.192392549844385,173.7253320246015,179.12387792932086,0.4142279865166358,0.17215456778532026,0.013715714638181095,0.17971304293127796
255,1741825499.5566897,154.13962012162878,35.190241324703024,174.01079994281235,178.72896835198162,0.5768262451792978,0.2650222858634124,0.03944179610774832,0.02905488205021612
256,1741825499.6270292,152.72884631871784,35.64201514262805,174.1098349634051,178.7860938693393,0.11404585172545292,0.04816957692769321,0.04899395128905512,0.016097123385531577
